LICYR,LICTYPE,LICNO,BUSNAME,OWNERSHIP,LOTADDR,LOTCITY,LOTSTATE,PHONE
15,UD,4483,AUTO SOLUTIONS,LLC,4232 NW 39TH STREET,OKLAHOMA CITY,OK,(405) 942-3330
15,UD,6871,"AUTO SOURCE, LLC",LLC,3407 N. SHIELDS,MOORE,OK,(405) 812-5554
15,UD,7190,AUTO SPECIALTIES,S,15651 S. HIGHWAY 66,CLAREMORE,OK,(918)341-5511
15,UD,9994,AUTO VALUE,S,8442 S. SHIELDS BLVD,OKLAHOMA CITY,OK,(405) 631-6600
15,UD,6331,"AUTO WERKS SALES & LEASING, LLC",LLC,452356 E. 310 ROAD,AFTON,OK,(918) 622-8484
15,UD,8741,AUTO WORLD,P,36824 EW 112,OKEMAH,OK,(405) 944-1012
15,UD,9406,"AUTO WORLD OF MUSKOGEE, INC.",C,1617 B N. YORK,MUSKOGEE,OK,(918) 683-4061
15,UD,8550,AUTO X-PRESS,S,714 W. WILL ROGERS,CLAREMORE,OK,(918) 637-0977
15,UD,6728,"AUTO, GOLFCART, & BATTERY SALES",S,1001 W. MAIN,ADA,OK,(580) 421-9488
15,WD,10734,"AUTOBUY MOTORS, LLC",LLC,3700 E. RED DEER CROSSING,EDMOND,OK,(405) 341-2508
15,UD,4252,"AUTOFLECTIONS AUTO SALES, LLC",LLC,1215 S. DETROIT,TULSA,OK,(918) 230-9736
15,UD,13,"AUTOHAUS SPORTS CARS, INC.",C,304 S. SOONER ROAD,MIDWEST CITY,OK,(405)737-7659
15,UD,9171,"AUTOLAND, LLC",LLC,5838 N. PEORIA,TULSA,OK,(918) 425-7100
15,UD,8156,"AUTO-MART OF ELK CITY, INC.",C,2911 W. 3RD,ELK CITY,OK,(580)225-1100
15,UD,2486,"AUTOMAX DODGE CHRYSLER JEEP, LLC",LLC,4141 N. HARRISON,SHAWNEE,OK,(405) 275-1104
15,UD,2496,AUTOMAX HYUNDAI,LLC,4401 TINKER DIAGONAL,DEL CITY,OK,(405) 606-4000
15,UD,2819,AUTOMAX HYUNDAI OF NORMAN,LLC,551 N. INTERSTATE,NORMAN,OK,(405) 364-2000
15,UD,4283,AUTOMAX USED CAR SUPERCENTER,LLC,801 W I-240 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 704-2000
15,WD,10603,"AUTOMAY CAR SALES, INC.",C,12801 KNIGHT HILL ROAD,OKLAHOMA CITY,OK,(405) 410-2227
15,UD,7135,AUTOMOTIVE MANAGEMENT & SALES,S,6512 E. 12TH STREET,TULSA,OK,(918) 808-7413
15,UD,1173,"AUTOMOTIVE PERFORMANCE RESRCH, INC",C,1020 W. WALNUT,ENID,OK,(580) 242-1906
15,UD,8995,AUTOMOTIVE REDISTRIBUTION SALES,C,4906 N. SANTA FE,OKLAHOMA CITY,OK,(405) 521-8565
15,UD,7850,AUTOPLEX,C,5546 E. 11TH STREET,TULSA,OK,(918) 835-9000
15,UD,8435,"AUTOPLUS OF WOODWARD, LLC",LLC,3524 WILLIAMS AVENUE,WOODWARD,OK,(580) 254-9199
15,UD,4309,"AUTORIGHT AUTO GROUP, LLC",LLC,2601 SW 29TH,OKLAHOMA CITY,OK,(405) 604-0064
15,UD,6351,"AUTOS & MORE, LLC",LLC,1501 N. VAN BUREN,ENID,OK,(580) 233-5803
15,UD,6812,AUTOS 4 LESS,S,"ROUTE 2, BOX 318 HIGHWAY 83 N",TURPIN,OK,(580) 778-3538
15,UD,8120,AUTOS BY TIM,P,820-B NW 24TH,MOORE,OK,(405) 237-2928
15,UD,7630,"AUTOS FOR U, INC.",C,5925 E. 11TH STREET,TULSA,OK,(918) 835-9300
15,UD,7343,"AUTOS MONDRAGON, LLC",LLC,3112 S. MINGO ROAD,TULSA,OK,(918) 622-6678
15,UD,4463,AUTOS UNLIMITED,S,4601 S. CHEROKEE,MUSKOGEE,OK,(918)682-0469
15,UD,7724,AUTOSTART,LLC,1109 N. ELM PLACE,BROKEN ARROW,OK,(918) 251-0266
15,UD,4031,AUTOSTART #2,LLC,4425 E. 11TH STREET,TULSA,OK,(918) 832-9000
15,UD,8286,AUTOSTART #4,LLC,914 W. MAINE,ENID,OK,(580) 237-6187
15,WD,10623,AWESOME AUTO SALES,LLC,11403 S. OXFORD AVENUE,TULSA,OK,(918) 851-7050
15,UD,7663,A-Z AUTO PARTS & AUTO SALES,C,10824 NE 23RD STREET,NICOMA PARK,OK,(405)769-4122
15,AD,1303,"A-Z AUTO PARTS, INC.",C,10824 NE 23RD,NICOMA PARK,OK,(405)769-4122
15,UD,5532,"AZTEC AUTOS, LLC",LLC,401 SW 29TH,OKLAHOMA CITY,OK,(405) 605-3500
15,UD,5228,"AZTEKA MOTORS, INC.",C,7939 E. 21ST STREET,TULSA,OK,(918) 828-5656
15,UD,7555,"AZTEKA MOTORS, INC. #2",C,12909 E. 21ST STREET,TULSA,OK,(918) 828-5656
15,UD,6204,"AZTEKA MOTORS, INC. #3",C,6424 E. 11TH STREET,TULSA,OK,(918) 828-5656
15,UD,5,"B & B AUTO PARTS & SALVAGE, INC",C,10900 NE 23RD,OKLAHOMA CITY,OK,(405)769-3341
15,AD,19,"B & B AUTO PARTS & SALVAGE,INC",C,10900 NE 23RD,OKLAHOMA CITY,OK,(405)769-3341
15,UD,5020,B & B AUTO SALES,S,1326 NW HIGHWAY 2,WILBURTON,OK,(918)465-5783
15,UD,9576,B & B AUTO SALES,S,201 S. HIGHWAY 77,MARIETTA,OK,(580) 276-9274
15,UD,9805,B & B MOTORS,S,208 MAIN,BURLINGTON,OK,(580) 474-2214
15,UD,4521,B & B TIRE & AUTO REPAIR & SALES,S,1402 COMMERCIAL AVENUE,MOUNDS,OK,(918) 827-6266
15,UD,6276,B & B TRUCK SALES,LLC,1607 E. PINE,TULSA,OK,(918) 582-3082
15,AD,3182,"B & B TRUCK SALES & PARTS, LLC",LLC,1607 E. PINE,TULSA,OK,(918) 582-3082
15,UD,5652,"B & C AUTOMOTIVE RESTORATION, LLC",LLC,909 SE 2ND,STIGLER,OK,(918) 967-9223
15,UD,9445,B & C TRUCK PARTS & USED CARS,S,12311 NE 23RD STREET,CHOCTAW,OK,(405) 769-4808
15,AD,3010,B & C TRUCK PARTS & USED CARS,S,12311 NE 23RD STREET,CHOCTAW,OK,(405) 769-4808
15,UD,9149,B & L AUTO SALES,LLC,1727 N. GRAND,ENID,OK,(580) 234-4415
15,UD,8249,B & L AUTO SALES #2,LLC,802 W. PURDUE,ENID,OK,(580) 234-4415
15,UD,7010,B & M AUTO SALES,S,11774 NE 23RD,NICOMA PARK,OK,(405) 769-2221
15,UD,972,B & R AUTO SALES & SALVAGE,S,817 N. LEWIS,TULSA,OK,(918)835-2077
15,AD,228,"B & R AUTO SALES & SALVAGE,INC",C,817 N. LEWIS,TULSA,OK,(918)835-2077
15,UD,4015,B & S AUTO SALES & DETAILING,S,109 W. CHEROKEE,LINDSAY,OK,(405) 756-8953
15,UD,8742,B & W TRUCK & AUTO,S,212 TREAT ROAD,MULDROW,OK,(918) 427-0569
15,UD,7191,B R'S AUTO SALES,S,6736 S. US HIGHWAY 81,HENNESSEY,OK,(405) 853-4505
15,UD,9640,B S MOTOR COMPANY,S,12553 S. 289TH EAST AVENUE,COWETA,OK,(918) 486-6244
15,MH,119,B. J. FISHER RTL & MOBILE HOME SALE,C,15242 US HIGHWAY 70 WEST,LONE GROVE,OK,(580) 657-4474
15,UD,8302,BACK YARD MOTORS,S,567 S. QUAKER AVENUE E,TULSA,OK,(918) 587-7200
15,UD,7929,"BACKROAD AUTOS, LLC",LLC,116 1ST STREET,VELMA,OK,(580) 444-2263
15,UD,7674,BAD BIKES,C,110001 S. 4821 RD.,MULDROW,OK,(918) 875-3200
15,UD,8537,BAD BOY MOTORSPORTS,C,427 S. CHICKASAW,PAULS VALLEY,OK,(405) 238-2055
15,UD,4111,"BAD BOY MOTOTRSPORTS, #2",C,1004 E. MAIN STREET,DAVIS,OK,(580) 369-5115
15,UD,6817,"BAILEY AUTO SALES, LLC",LLC,7406 E. 46TH STREET,TULSA,OK,(918) 740-6724
15,UD,7631,BAILEY'S PERFORMANCE CAR COMPANY,P,2700 N. OLD HIGHWAY 66,CATOOSA,OK,(918)266-4062
15,UD,4867,"BAKER'S AUTO SALES, LLC",LLC,2117 N. BROADWAY,POTEAU,OK,(918)647-8388
15,UD,3226,BALL MOTORS,S,315 W. SHAWNEE,McALESTER,OK,(918) 423-8921
15,UD,1369,BANKS MOTOR COMPANY,S,502 BRYAN DRIVE,DURANT,OK,(580)924-8883
15,UD,8985,"BAR M TRUCK & TRAILER, LLC",LLC,3435 MORRISON ROAD,FAXON,OK,(580) 597-2427
15,UD,2550,BARBER-DYSON PREOWNED CARS,C,501 E. HIGHWAY 66,ELK CITY,OK,(580)225-0450
15,AD,484,BARGAIN AUTO SALVAGE & SALES,P,6302 SE 60TH,LAWTON,OK,(580) 355-1651
15,UD,9700,BARGAIN BARN AUTO SALES,S,301 W. FERRY,SALINA,OK,(918) 434-2991
15,UD,9130,BARGAIN TOWN AUTOS,S,100 SW 44TH,OKLAHOMA CITY,OK,(405) 635-9700
15,UD,4442,BARNES AUTO ALLEY,C,806 S. BROADWAY,HOBART,OK,(580) 726-2605
15,UD,2864,BARRY SANDERS SUPER CENTER,LLC,4120 WEST 6TH STREET,STILLWATER,OK,(405) 742-6000
15,AD,3073,"BARRY'D TREASURES SALVAGE, LLC",LLC,8930 E. 575 ROAD,KANSAS,OK,(918) 868-5880
15,UD,7124,BARTLESVILLE AUTO SALES,S,145 SE WASHINGTON,BARTLESVILLE,OK,(918)333-3000
15,UD,2986,BARTLESVILLE CHRYS DODGE JEEP RAM,LLC,3250 SE WASHINGTON BLVD,BARTLESVILLE,OK,(918) 766-0000
15,UD,2460,"BARTLESVILLE CYCLE SPORTS, LLC",LLC,231 NE WASHINGTON BLVD.,BARTLESVILLE,OK,(918)336-3800
15,UD,4314,"BATES AUTO SALES, LLC",LLC,209 S. PEORIA AVE.,TULSA,OK,(918) 794-6451
15,UD,424,BATES MOTOR COMPANY,S,303 FALCON ROAD,ALTUS,OK,(580) 482-7256
15,UD,5221,BATES TRUCK & RV,S,7050 HIGHWAY 81 SOUTH,CHICKASHA,OK,(405) 222-3555
15,UD,7510,"BATMAN'S AUTO SALES, LLC",LLC,1626 S. MEMORIAL DRIVE,TULSA,OK,(918) 835-3400
15,UD,2487,BATTISON HONDA,LLC,8700 NW EXPRESSWAY,OKLAHOMA CITY,OK,(405) 495-5800
15,UD,3423,"BAUER CAR CONNECTION, INC",C,2921 W. HEFNER ROAD,OKLAHOMA CITY,OK,(405)751-5200
15,UD,9808,"BAUSTERT MOTOR CO., INC.",C,3751 248TH STREET NORTHWEST,OKARCHE,OK,(405) 263-7989
15,UD,1682,"BAVARIAN AUTOHAUS, INC.",C,5727 N. YORK DRIVE,NORMAN,OK,(405)364-7260
15,UD,9995,BBB AUTO SALES,S,2440 WEST 121ST STREET,SAPULPA,OK,(918) 282-4244
15,UD,7552,BBC AUTO SALES,LLC,1502 W. FIR,PERRY,OK,(580) 336-0035
15,UD,4323,BC AUTO TRADING CO. INC.,C,5155 S. 94TH EAST AVENUE,TULSA,OK,(918) 728-3488
15,AD,268,BEARD'S SQUARE DEAL AUTO PARTS,C,2039 N. YALE,TULSA,OK,(918) 836-0413
15,UD,783,BEE LINE USED CARS & SALVAGE,S,3200 N. WOOD,OKMULGEE,OK,(918)756-4796
15,AD,1854,"BEELINE USED AUTO PARTS, INC.",C,ROUTE 3,MOUNDS,OK,(918)827-5115
15,AD,1812,BEELINE USED CARS & SALVAGE,S,3200 N. WOOD,OKMULGEE,OK,(918)756-4796
15,UD,4905,"BELL CAMPER SALES, INC.",C,815 NE WASHINGTON,BARTLESVILLE,OK,(918)333-5333
15,UD,4282,BELLS AUTO SALES,S,4105 S. POCOLA BLVD,POCOLA,OK,(918) 654-3406
15,AD,1480,BELTER'S AUTO SALVAGE,S,1740 NEPTUNE DRIVE,CLINTON,OK,(580) 323-1396
15,UD,1121,BELTER'S USED CARS,S,1740 NEPTUNE,CLINTON,OK,(580) 323-1396
15,UD,9864,BENCH MARK MOTORS,S,1540 SW 29TH,OKLAHOMA CITY,OK,(405) 863-8862
15,UD,9468,"BEN'S AUTO SALES, INC",C,5950 NW 39TH,WARR ACRES,OK,(405) 491-4654
15,UD,5294,"BEN'S DETAIL & AUTO SALES, INC.",C,3916 N. MERIDIAN,OKLAHOMA CITY,OK,(405) 943-6468
15,I,42,BEN'S MOBILE HOME SERVICE,S,10623 W. 73RD STREET SOUTH,SAPULPA,OK,(918) 224-3541
15,UD,5704,BESSINGER MOTORS,S,3020 N. EASTERN AVENUE,MOORE,OK,(405)799-6437
15,UD,8321,BEST BUY AUTO SALES,P,601 W. BROADWAY,ARDMORE,OK,(580) 221-1749
15,UD,8003,BEST BUY HERE PAY HERE AUTO,C,2100 SW 29TH STREET,OKLAHOMA CITY,OK,(405) 631-8500
15,UD,8542,BEST BUY HERE PAY HERE AUTO SALES#2,C,3333 N. MAY AVENUE,OKLAHOMA CITY,OK,(405) 949-9911
15,UD,6520,"BEST CHANCE AUTO SALES, INC",C,524 N. LYNN RIGGS BLVD,CLAREMORE,OK,(918) 342-1100
15,UD,6677,BEST CHOICE MOTORS LLC,LLC,4525 E. 11TH STREET,TULSA,OK,(918) 838-7400
15,UD,9867,"BEST CHOICE MOTORS, LLC #2",LLC,3612 S. SHERIDAN,TULSA,OK,(918) 663-6400
15,UD,8227,BEST DEAL AUTO MART,S,1707 W. WALNUT,TECUMSEH,OK,(405) 598-8175
15,UD,2251,"BEST LITTLE CAR LOT IN OK, INC",C,702 E. MAIN,STROUD,OK,(918)968-3017
15,UD,4961,BEST OF IMPORT AUTO SALES,S,2305 W. LINDSEY,NORMAN,OK,(405)447-8877
15,UD,9946,BEST PRICE AUTO SALES,C,3900 NW 39TH EXPRESSWAY,OKLAHOMA CITY,OK,(405) 942-7999
15,UD,4298,BEST PRICE AUTO SALV & USED CAR SLS,LLC,1109 S. MAY AVE,OKLAHOMA CITY,OK,(405) 601-7239
15,AD,3133,"BEST PRICE AUTO SALVAGE, LLC",LLC,300 S. MAY,OKLAHOMA CITY,OK,(405) 632-7888
15,AD,3209,"BEST PRICE AUTO SALVAGE, LLC #2",LLC,1109 S. MAY AVE.,OKLAHOMA CITY,OK,(405) 632-7888
15,UD,4338,"BEST PRICE VEHICLE, INC",C,9531 NEW SAPULPA RD.,SAPULPA,OK,(918) 224-1123
15,UD,4210,BEST QUALITY AUTO SALES,S,400 S. CHICKASAW,PAULS VALLEY,OK,(405) 238-2600
15,UD,7444,BEST STAR AUTO,S,1436 SW 29TH,OKLAHOMA CITY,OK,(405) 602-1100
15,AD,21,"BETHANY IMPORT SALVAGE, INC.",C,1423 S. ROBINSON,OKLAHOMA CITY,OK,(405) 232-3071
15,UD,1389,"BETHANY KARS, INC.",C,24825 W. HIGHWAY 66,CALUMET,OK,(405) 884-2538
15,UD,4140,"BETHEL AUTO MART, INC.",C,35103 LAKE ROAD,SHAWNEE,OK,(405)878-9480
15,UD,4433,"BETTER BUY AUTO SLS & SERVICE, LLC",LLC,1116 SE 29TH STREET,OKLAHOMA CITY,OK,(405) 702-5800
15,UD,1116,BEVILLE AUTO SALES,C,1308 SW 2ND,LAWTON,OK,(580) 355-1313
15,AD,3140,BEVILLE AUTO SALVAGE,C,1811 SW 3RD,LAWTON,OK,(580) 248-9440
15,UD,3354,BEYMER MOTOR COMPANY,S,721 W. MAIN,HENRYETTA,OK,(918)652-4890
15,WD,10664,BG MOTORS,S,122 LANA DRIVE,PAULS VALLEY,OK,(405) 926-2000
15,UD,7485,BIG 12 AUTO SALES #1,C,9404 E. 31ST,TULSA,OK,(918) 627-9210
15,UD,5033,BIG 12 AUTO SALES #2,C,321 E. KENOSHA,BROKEN ARROW,OK,(918) 893-6060
15,UD,4324,BIG A AUTO SALES,S,14001 SE 29TH,CHOCTAW,OK,(405) 826-4872
15,UD,8879,"BIG BEAR CRUISERS, INC.",C,706 GIBBONS LANE,MULDROW,OK,(918) 427-8888
15,UD,4508,BIG BEAR CUSTOM TRUCKS,LLC,5676 NW 39TH,WARR ACRES,OK,(405) 471-5900
15,UD,9766,"BIG KEL'S AUTO SALES, LLC.",LLC,2712 S. MISSISSIPPI,ATOKA,OK,(580) 239-2320
15,UD,6268,BIG PAUL'S AUTO SALES,C,1100 W. BRITTON ROAD,OKLAHOMA CITY,OK,(405) 810-8811
15,UD,2771,BIG RED SPORTS/IMPORTS,LLC,418 N. INTERSTATE DRIVE,NORMAN,OK,(405) 364-4400
15,UD,3994,BIG S AUTO & TRACTOR SALES,P,2296 COUNTRY ROAD 1222,BLANCHARD,OK,(405) 392-3704
15,UD,4187,BIG TIME PAWN & AUTO SALES,S,4038 E. 11TH,TULSA,OK,(918)835-9292
15,UD,9659,"BILL BULL MOTORS, INC",C,802 W. BROADWAY,MUSKOGEE,OK,(918) 682-6686
15,I,228,"BILL DURBIN M/H TRANSPORT, LLC",LLC,10550 SE 149TH ROUTE 10,MOORE,OK,(405) 799-3557
15,UD,2838,BILL KNIGHT FORD,LLC,9607 S. MEMORIAL,TULSA,OK,(918) 526-2400
15,UD,2779,BILL KNIGHT LINCOLN VOLVO,LLC,4111 S. MEMORIAL,TULSA,OK,(918) 526-2500
15,UD,2337,"BILLINGSLEY FORD OF DUNCAN, LLC",LLC,3505 N. HIGHWAY 81,DUNCAN,OK,(580) 255-5500
15,UD,2382,"BILLINGSLEY FORD OF LAWTON, LLC",LLC,8209 NW QUANAH PARKER TRAILWAY,LAWTON,OK,(580) 536-3325
15,UD,2113,"BILLINGSLEY FORD, LLC",C,3804 W. BROADWAY,ARDMORE,OK,(580) 226-3300
15,UD,2394,"BILLINGSLEY HYUNDAI OF LAWTON, LLC",LLC,2502 NW 82ND STREET,LAWTON,OK,(580) 536-3326
15,UD,8424,"BILL'S AUTO SALES OF TAHLEQUAH, LLC",LLC,6909 S. MUSKOGEE,TAHLEQUAH,OK,(918) 458-0700
15,UD,6161,"BILL'S AUTO SALES, LLC",LLC,821 HIGHWAY 59 SOUTH,STILWELL,OK,(918) 696-2597
15,UD,9026,BILL'S MARINE & AUTO,P,537 N. MAIN,KETCHUM,OK,(918) 782-1401
15,UD,6320,"BILLUPS CLASSIC CARS, INC",C,8880 HIGHWAY 412,COLCORD,OK,(918) 422-8858
15,UD,1052,BILLY NOWELL AUTO SALES,S,901 E. JACKSON,HUGO,OK,(580) 326-5596
15,I,255,"BINGHAM MANUFACTURED HOMES, INC.",C,1674 HIGHWAY 70-71 EAST,DEQUEEN,AR,(870) 642-7321
15,UD,9018,"BISHOP'S CORNER AUTO SALES, INC.",C,775 N. MISSION,SAPULPA,OK,(918) 224-2428
15,UD,4482,"BIXBY AUTO EXCHANGE, LLC",LLC,15210 A. SOUTH MEMORIAL,BIXBY,OK,(918) 970-4242
15,UD,7723,"BLACKBIRD AUTO & PARTS SALES, LLC",LLC,109 W. MAIN,BINGER,OK,(405) 652-2100
15,UD,8864,"BLACKJACK AUTO SALES, LLC",LLC,222 MICKEY CLARKSON AVENUE,CHANDLER,OK,(405) 588-5002
15,WD,10592,BLACK'S AUTOS,S,"ROUTE 2, BOX 585",WATTS,OK,(918) 422-8830
15,UD,143,BLAIR AUTO SALES,S,102 N. ZINN,BLAIR,OK,(580)563-9213
15,UD,7964,BLAZER MOTORS I-35,C,3315 N. SERVICE ROAD,MOORE,OK,(405) 793-9930
15,UD,5088,"B-LINE MOTORS, LLC",LLC,14733 CASPER,GLENPOOL,OK,(918) 321-5900
15,WD,10708,BLOSS MOTORSPORTS,S,4605 S. QUINCY PLACE,TULSA,OK,(918) 361-7712
15,UD,9602,"BLUE DOT AUTOS, LLC",LLC,700 S. ROBINSON,OKLAHOMA CITY,OK,(405) 239-2886
15,UD,9188,BLUE MARLIN MOTOR COMPANY,S,112 S. MAIN,SPAVINAW,OK,(918) 589-2244
15,UD,2018,BLUE RIBBON AUTO CENTER,C,119 E. RAY FINE BLVD,ROLAND,OK,(918)427-7142
15,UD,4352,BLUE RIBBON AUTO CENTER OF POCOLA,C,101 E. FOLSOM,POCOLA,OK,(918) 436-6019
15,UD,2679,"BLUE RIBBON CHEV BUICK GMC, INC",C,1701 S. KERR BLVD,SALLISAW,OK,(918) 775-7741
15,UD,2362,"BLUE RIBBON CHRY-DODGE-JEEP RAM,INC",C,1703 S. KERR BLVD,SALLISAW,OK,(918) 775-5700
15,UD,5719,"BMK MOTORS, LLC",LLC,512 N. MAIN,BRISTOW,OK,(918) 367-2452
15,UD,2730,BMW MOTORCYCLES OF OKC,LLC,"417 HUDIBURG CIRCLE, #C",OKLAHOMA CITY,OK,(405) 948-4000
15,UD,2744,BMW OF TULSA,C,9702 S. MEMORIAL,TULSA,OK,(918) 663-4444
15,UD,9727,BNW MOTORS,C,1310 HIGHWAY 77 WEST,PERRY,OK,(580) 336-4761
15,UD,2627,BOB HART CHEVROLET,LLC,495 S. 7TH,VINITA,OK,(918) 256-6462
15,UD,4591,BOB HENSHAW USED CARS,S,307 S. MISSION,SAPULPA,OK,(918)224-1512
15,UD,2024,BOB HOWARD AUTOMALL,C,13300 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 302-5746
15,UD,2548,"BOB HOWARD CHEVROLET, INC.",C,13130 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405)748-7700
15,UD,2147,BOB HOWARD DODGE USED CARS,C,13220 N. BROADWAY,OKLAHOMA CITY,OK,(405) 936-8900
15,UD,2456,BOB HOWARD HONDA-ACURA USED CARS,C,13111 N. KELLEY,OKLAHOMA CITY,OK,(405)478-5055
15,UD,2370,BOB HOWARD HYUNDAI,C,613 SW 74TH,OKLAHOMA CITY,OK,(405) 634-8900
15,UD,2559,"BOB HOWARD NISSAN, INC.",C,13200 N. BROADWAY EXTENSION,EDMOND,OK,(405)478-5380
15,UD,2951,BOB HOWARD TOYOTA,C,12929 N. KELLEY,OKLAHOMA CITY,OK,(405) 936-8600
15,UD,2769F,"BOB HURLEY BUICK- GMC, LLC",LLC,6300 NEW SAPULPA ROAD,TULSA,OK,(918) 446-9696
15,UD,2085,"BOB HURLEY FORD, LLC",LLC,745 W. 51ST,TULSA,OK,(918) 445-2700
15,UD,2610,"BOB HURLEY RV CENTER, LLC",LLC,2002 W. SKELLY DRIVE,TULSA,OK,(918) 947-8800
15,UD,3113,BOB MOORE AUTO SALES,S,14019 COUNTY ROAD 3501,ADA,OK,(580) 332-8967
15,UD,2665,"BOB MOORE BUICK PONTIAC GMC, LLC",LLC,7410 NW EXPRESSWAY,OKLAHOMA CITY,OK,(405)721-6000
15,UD,2879,"BOB MOORE CADILLAC, LLC",LLC,13020 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405)749-9000
15,UD,2396,BOB MOORE DGE CHRY JEEP RAM/TULSA,LLC,4627 S. MEMORIAL DRIVE,TULSA,OK,(918) 796-3900
15,UD,2521,"BOB MOORE DODGE CHRYSLER-JEEP, LLC",LLC,7420 NW EXPRESSWAY,OKLAHOMA CITY,OK,(405) 720-4000
15,UD,2294,"BOB MOORE FORD, LLC",LLC,8948 S. I-35 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 616-3673
15,UD,2863,"BOB MOORE INFINITI, LLC",LLC,12920 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 748-8000
15,UD,2102,BOB MOORE KIA,LLC,13241 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 749-6000
15,UD,2702,BOB MOORE LAND ROVER,LLC,13010 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 749-6000
15,UD,2697,BOB MOORE MAZDA,LLC,13045 N. KELLEY AVENUE,OKLAHOMA CITY,OK,(405) 775-7000
15,UD,2608,"BOB MOORE NISSAN OF NORMAN, LLC",LLC,3901 JOURNEY PARKWAY,NORMAN,OK,(405) 217-7000
15,UD,2188,BOB MOORE NISSAN OF TULSA,LLC,8190 E. SKELLEY DRIVE,TULSA,OK,(918) 438-3324
15,UD,2437,"BOB MOORE NW, LLC",LLC,7340 NW EXPRESSWAY,OKLAHOMA CITY,OK,(405) 605-2350
15,UD,2573,"BOB MOORE OF NORMAN, LLC",LLC,6400 N. INTERSTATE DRIVE,NORMAN,OK,(405) 329-2222
15,UD,2308,"BOB MOORE PA, LLC",LLC,12910 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 748-8001
15,UD,2097,"BOB MOORE SUBARU, LLC",LLC,13010 N. KELLY AVENUE,OKLAHOMA CITY,OK,(405) 749-9043
15,UD,9813,BOB WATSON USED CARS,P,1200 S. MAIN STREET,SAPULPA,OK,(918) 224-3055
15,UD,3862,BOB'S CAR KORNER,S,2100 S. AGNEW,OKLAHOMA CITY,OK,(405)631-5695
15,UD,5705,BOB'S TRUCK SALES,S,24024 N. PVT 3235 DRIVE,PAULS VALLEY,OK,(405) 665-3000
15,UD,8369,"BOCHO'S AUTO SALES, LLC",LLC,6777 E. 11TH STREET,TULSA,OK,(918) 234-3500
15,UD,2235,"BOECKMAN FORD, INC",C,1510 S. MAIN,KINGFISHER,OK,(405)375-4134
15,UD,4488,BOLIN AUTO SERVICE & SALES,S,8714 E. 43RD,TULSA,OK,(918)663-0722
15,UD,2155,"BOLIN FORD, INC",C,512 N. MAIN,BRISTOW,OK,(918)367-3373
15,UD,6422,BOOMER AUTO PLEX,LLC,1210 N. FLOOD,NORMAN,OK,(405) 701-0075
15,AD,3176,"BO'S SALVAGE, LLC",LLC,GATLIN RD 2 .5 MILES E. HWY 81,MARLOW,OK,(580) 255-3545
15,AD,3131,"BOSWELL'S AUTO PARTS & SALES, INC.",C,6915 N. 40TH STREET,FT GIBSON,OK,(918) 683-1083
15,WD,10669,"BOUCHER AUTO SALES, LLC",LLC,3708 N. ST. CHARLES STREET,WARR ACRES,OK,(405) 603-4195
15,UD,8587,BOWEN AUTO SALES,S,10215 S. SUNNYLANE ROAD,OKLAHOMA CITY,OK,(405) 793-7882
15,UD,3461,BOWERS AUTO SALES,P,216TH ST. SOUTH HIGHWAY 75,MOUNDS,OK,(918)827-6906
15,UD,8152,BOXCER TRUCK & AUTO SALES,C,9703 E. 56TH N.,TULSA,OK,(918) 609-5396
15,UD,6858,"BOYD PERFORM CLASSIC CARS, LLC #2",LLC,602 S. MAIN STREET,PORTER,OK,(918) 483-2201
15,UD,7740,"BOYD PERFORMANCE CLASSIC CARS, LLC",LLC,421 W. ALLRED,PORTER,OK,(918)483-2201
15,AD,3138,"BOYD PERFORMANCE SALVAGE, LLC",LLC,421 E. ALLRED,PORTER,OK,(918) 483-0151
15,UD,9183,BOYD'S RIDES,P,14220 E. 93RD PLACE NORTH,OWASSO,OK,(918) 627-1223
15,UD,2945,"BRAD FENTON MOTORS OF ARDMORE, INC",C,1540 N. ROCKFORD ROAD,ARDMORE,OK,(580) 223-3250
15,WD,10703,"BRAXTON MOTORS, INC",C,10905 FOUNTAIN BLVD,OKLAHOMA CITY,OK,(405) 205-9790
15,AD,914,BRAY'S AUTO SALVAGE,S,1800 CHAPMAN ROAD,CLINTON,OK,(580) 445-8101
15,UD,9752,"BREEDLOVE PERFORM. AUTOMOTIVE, LLC",LLC,1220 S. MEMORIAL DRIVE,TULSA,OK,(918) 836-8344
15,UD,5160,BRENT DENHAM AUTO SALES,S,306 W. MAIN STREET,DUNCAN,OK,(580) 251-9985
15,UD,9185,BREWER'S AUTO SALES,P,602 N. FIRST,DURANT,OK,(580) 924-0123
15,UD,5231,BREWER'S AUTO SALES #2,P,211 N. MISSISSIPPI AVENUE,ATOKA,OK,(580) 889-9692
